"FamilyID_idx";"GenusID";"Extinct";"GenusSc";"Authority";"Code";"Comment"
32631;33425;;"Idiopsar";"Cassin, 1867";"PHY, TAX";"Based on phylogenetic findings, Idiopsar is expanded to include Diuca speculifera, Phrygilus dorsalis and Phrygilus erythronotus (Burns et al. 2016; SACC 730)."
32631;33432;;"Catamenia";"Bonaparte, 1850";;
32631;33450;;"Diglossa";"Wagler, 1832";;
32631;33513;;"Calochaetes";"Sclater, PL, 1879";;
32631;33515;;"Iridosornis";"Lesson, R, 1844";;
32631;33527;;"Pipraeidea";"Swainson, 1827";"TAX, PHY";"Pipraeidea is expanded to include Thraupis bonariensis which is sister to Pipraeidea melanonota (Sedano & Burns 2010; Burns et al. 2014, 2016; SACC 437, 730)."
32631;33536;;"Pseudosaltator";"Burns, KJ, Unitt & Mason, NA, 2016";;
32631;33538;;"Dubusia";"Bonaparte, 1850";"TAX, PHY";"Dubusia is expanded to include Delothraupis (Sedano & Burns 2010; Burns et al. 2014, 2016; SACC 437, 730)."
32631;33544;;"Buthraupis";"Cabanis, 1851";"TAX, PHY";"Monospecific Buthraupis is restricted to B. montana (Burns et al. 2014, 2016; SACC 730)"
32631;33552;;"Sporathraupis";"Ridgway, 1898";"TAX, PHY";"Resurrect monospecific Sporathraupis for Thraupis cyanocephala (Burns et al. 2014, 2016; SACC 730)."
32631;33562;;"Tephrophilus";"Moore, RT, 1934";"TAX, PHY";"Resurrect monospecific Tephrophilus for Buthraupis wetmorei (Burns et al. 2014, 2016; SACC 730)."
32631;33564;;"Chlorornis";"Reichenbach, 1850";;
32631;33571;;"Cnemathraupis";"Penard, TE, 1919";"TAX, PHY";"Resurrect Cnemathraupis for a clade of two sister mountain tanagers formerly assigned to Buthraupis (Sedano & Burns 2010; Burns et al. 2014, 2016; SACC 437, 730)."
32631;33578;;"Anisognathus";"Reichenbach, 1850";;
32631;33606;;"Chlorochrysa";"Bonaparte, 1851";;
32631;33613;;"Wetmorethraupis";"Lowery & O'Neill, 1964";;
32631;33615;;"Bangsia";"Penard, TE, 1919";;
32631;33624;;"Lophospingus";"Cabanis, 1878";;
32631;33627;;"Neothraupis";"Hellmayr, 1936";;
32631;33629;;"Diuca";"Reichenbach, 1850";;
32631;33635;;"Gubernatrix";"Lesson, R, 1837";"PHY, TAX, SEQ";"Yellow Cardinal Gubernatrix was traditionally included in Emberizidae, but genetic data place it with tanagers (Thraupidae) next to Paroaria (Campagna et al. 2011; SACC)."
32631;33637;;"Stephanophorus";"Strickland, 1841";;
32631;33639;;"Cissopis";"Vieillot, 1816";;
32631;33643;;"Schistochlamys";"Reichenbach, 1850";;
32631;33654;;"Paroaria";"Bonaparte, 1832";;
32631;33665;;"Ixothraupis";"Bonaparte, 1851";"TAX, PHY";"Resurrect Ixothraupis for a clade of species formerly asssigned to Tangara (Burns et al. 2016; SACC 730)."
32631;33684;;"Chalcothraupis";"Bonaparte 1851";"TAX, PHY";"Resurrect monospecific Chalcothraupis for Tangara ruficervix (Burns et al. 2014, 2016; SACC 730)."
32631;33692;;"Poecilostreptus";"Burns, KJ, Unitt & Mason, NA, 2016";"TAX, PHY";"Poecilostreptus gen. nov. described for two sister species formerly assigned to Tanagara (Burns et al. 2016; SACC 730)."
32631;33695;;"Thraupis";"Boie, F, 1826";"TAX, PHY";"Thraupis is reconfigured to exclude two species moved to other genera (Sedano & Burns 2010; Burns et al. 2014, 2016; SACC 437, 730)."
32631;33724;;"Stilpnia";"Burns, KJ, Unitt & Mason, NA, 2016";"TAX, PHY";"Stilpnia gen. nov. is described for a clade of species formerly assigned to Tangara (Burns et al. 2016; SACC 730)."
32631;33765;;"Tangara";"Brisson, 1760";"TAX, PHY";"Tangara, as traditionally conceived, is polyphyletic. Many species formerly included in this genus are moved to other genera (Burns et al. 2014, 2016; SACC 730)."
